date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:50:43	2797/2797	---M--	200	added ('OK')	text/html	date:Tue,%2023%20Oct%202018%2023:50:43%20GMT	http://tldp.org/pub/Linux/docs/ldp-archived/system-admin-guide/translations/?C=D;O=A	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/pub/Linux/docs/ldp-archived/system-admin-guide/translations/index30b5.html	(from http://tldp.org/pub/Linux/docs/ldp-archived/system-admin-guide/translations/)
06:50:44	830/830	---M--	200	added ('OK')	text/html	etag:%224b78b904-33e-33038fc571800%22	http://tldp.org/pub/Linux/docs/ldp-archived/system-admin-guide/translations/!INDEX.short.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/pub/Linux/docs/ldp-archived/system-admin-guide/translations/!INDEX.short.html	(from http://tldp.org/pub/Linux/docs/ldp-archived/system-admin-guide/translations/)
06:50:45	1325/1325	---M--	200	added ('OK')	text/html	date:Tue,%2023%20Oct%202018%2023:50:44%20GMT	http://tldp.org/pub/Linux/docs/ldp-archived/system-admin-guide/translations/french/	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/pub/Linux/docs/ldp-archived/system-admin-guide/translations/french/index.html	(from http://tldp.org/pub/Linux/docs/ldp-archived/system-admin-guide/translations/)
06:50:45	1959/1959	---M--	200	added ('OK')	text/html	etag:%224aea8fc3-7a7-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/legal.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/legal.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:45	2386/2386	---M--	200	added ('OK')	text/html	date:Tue,%2023%20Oct%202018%2023:50:44%20GMT	http://tldp.org/pub/Linux/docs/ldp-archived/system-admin-guide/translations/italian/	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/pub/Linux/docs/ldp-archived/system-admin-guide/translations/italian/index.html	(from http://tldp.org/pub/Linux/docs/ldp-archived/system-admin-guide/translations/)
06:50:45	1316/1316	---M--	200	added ('OK')	text/html	date:Tue,%2023%20Oct%202018%2023:50:45%20GMT	http://tldp.org/pub/Linux/docs/ldp-archived/system-admin-guide/translations/portuguese/	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/pub/Linux/docs/ldp-archived/system-admin-guide/translations/portuguese/index.html	(from http://tldp.org/pub/Linux/docs/ldp-archived/system-admin-guide/translations/)
06:50:45	2428/2428	---M--	200	added ('OK')	text/html	etag:%224aea8fb1-97c-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/copyright.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/copyright.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:46	2567/2567	---M--	200	added ('OK')	text/html	etag:%224aea8fb2-a07-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/disclaimer.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/disclaimer.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:46	2075/2075	---M--	200	added ('OK')	text/html	etag:%224aea8fb3-81b-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/f60.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/f60.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:47	2171/2171	---M--	200	added ('OK')	text/html	etag:%224aed04a6-87b-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x62.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x62.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:48	2338/2338	---M--	200	added ('OK')	text/html	etag:%224aed04a7-922-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x65.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x65.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:48	3631/3631	---M--	200	added ('OK')	text/html	etag:%224aed04ab-e2f-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x77.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x77.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:49	2422/2422	---M--	200	added ('OK')	text/html	etag:%224aed04ad-976-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x91.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x91.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:49	2155/2155	---M--	200	added ('OK')	text/html	etag:%224a70da79-86b-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x104.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x104.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:50	2039/2039	---M--	200	added ('OK')	text/html	etag:%224aea8fc2-7f7-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/initiation.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/initiation.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:50	3541/3541	---M--	200	added ('OK')	text/html	etag:%224a70da7b-dd5-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x110.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x110.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:51	3290/3290	---M--	200	added ('OK')	text/html	etag:%224ace3bbd-cda-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x118.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x118.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:52	3885/3885	---M--	200	added ('OK')	text/html	etag:%224ace3bc1-f2d-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x132.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x132.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:52	3557/3557	---M--	200	added ('OK')	text/html	etag:%224a70da70-de5-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/phase1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/phase1.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:53	2457/2457	---M--	200	added ('OK')	text/html	etag:%224ace3bc3-999-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x140.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x140.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:53	5715/5715	---M--	200	added ('OK')	text/html	etag:%224ace3bc4-1653-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x150.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x150.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:54	10817/10817	---M--	200	added ('OK')	text/html	etag:%224ace3bce-2a41-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x185.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x185.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:54	4910/4910	---M--	200	added ('OK')	text/html	etag:%224ace3bd1-132e-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x311.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x311.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:55	3030/3030	---M--	200	added ('OK')	text/html	etag:%224a70da71-bd6-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/phase2.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/phase2.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:56	2653/2653	---M--	200	added ('OK')	text/html	etag:%224aed049f-a5d-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x360.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x360.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:56	5645/5645	---M--	200	added ('OK')	text/html	etag:%224aed04a0-160d-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x367.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x367.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:57	7617/7617	---M--	200	added ('OK')	text/html	etag:%224aed04a1-1dc1-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x388.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x388.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:57	4316/4316	---M--	200	added ('OK')	text/html	etag:%224aed04a2-10dc-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x459.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x459.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:58	3138/3138	---M--	200	added ('OK')	text/html	etag:%224a70da72-c42-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/phase3.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/phase3.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:58	2986/2986	---M--	200	added ('OK')	text/html	etag:%224aed04a3-baa-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x495.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x495.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:50:59	6734/6734	---M--	200	added ('OK')	text/html	etag:%224aed04a4-1a4e-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x510.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x510.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:00	8024/8024	---M--	200	added ('OK')	text/html	etag:%224aed04a5-1f58-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x581.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x581.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:00	5056/5056	---M--	200	added ('OK')	text/html	etag:%224aed04a8-13c0-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x677.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x677.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:01	3446/3446	---M--	200	added ('OK')	text/html	etag:%224a70da73-d76-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/phase4.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/phase4.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:01	3817/3817	---M--	200	added ('OK')	text/html	etag:%224aed04a9-ee9-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x729.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x729.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:02	11781/11781	---M--	200	added ('OK')	text/html	etag:%224aed04aa-2e05-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x755.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x755.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:02	9171/9171	---M--	200	added ('OK')	text/html	etag:%224aed04ac-23d3-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x867.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x867.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:03	6055/6055	---M--	200	added ('OK')	text/html	etag:%224aed04ae-17a7-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x974.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x974.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:04	3555/3555	---M--	200	added ('OK')	text/html	etag:%224a70da74-de3-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/phase5.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/phase5.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:04	3642/3642	---M--	200	added ('OK')	text/html	etag:%224a70da78-e3a-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x1036.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x1036.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:05	8038/8038	---M--	200	added ('OK')	text/html	etag:%224a70da7a-1f66-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x1058.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x1058.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:05	11222/11222	---M--	200	added ('OK')	text/html	etag:%224a70da7c-2bd6-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x1127.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x1127.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:06	4436/4436	---M--	200	added ('OK')	text/html	etag:%224ace3bbe-1154-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x1226.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x1226.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:06	3426/3426	---M--	200	added ('OK')	text/html	etag:%224a70da75-d62-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/phase6.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/phase6.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:07	2644/2644	---M--	200	added ('OK')	text/html	etag:%224ace3bbf-a54-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x1257.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x1257.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:08	10788/10788	---M--	200	added ('OK')	text/html	etag:%224ace3bc0-2a24-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x1265.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x1265.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:08	11856/11856	---M--	200	added ('OK')	text/html	etag:%224ace3bc2-2e50-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x1378.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x1378.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:09	4556/4556	---M--	200	added ('OK')	text/html	etag:%224ace3bc5-11cc-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x1517.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x1517.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:10	3389/3389	---M--	200	added ('OK')	text/html	etag:%224a70da76-d3d-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/phase7.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/phase7.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:11	3592/3592	---M--	200	added ('OK')	text/html	etag:%224ace3bc6-e08-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x1563.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x1563.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:11	5848/5848	---M--	200	added ('OK')	text/html	etag:%224ace3bc7-16d8-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x1601.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x1601.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:12	8118/8118	---M--	200	added ('OK')	text/html	etag:%224ace3bc8-1fb6-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x1654.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x1654.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:13	5301/5301	---M--	200	added ('OK')	text/html	etag:%224ace3bc9-14b5-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x1737.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x1737.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:14	1970/1970	---M--	200	added ('OK')	text/html	etag:%224a70da77-7b2-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/wrap-up.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/wrap-up.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:14	2935/2935	---M--	200	added ('OK')	text/html	etag:%224ace3bca-b77-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x1801.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x1801.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:15	3118/3118	---M--	200	added ('OK')	text/html	etag:%224ace3bcb-c2e-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x1815.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x1815.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:15	3283/3283	---M--	200	added ('OK')	text/html	etag:%224aea8fb0-cd3-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/a.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/a.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:16	3223/3223	---M--	200	added ('OK')	text/html	etag:%224ace3bcc-c97-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x1829.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x1829.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:16	11663/11663	---M--	200	added ('OK')	text/html	etag:%224ace3bcd-2d8f-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x1841.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x1841.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:17	11725/11725	---M--	200	added ('OK')	text/html	etag:%224ace3bcf-2dcd-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x1950.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x1950.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:18	4503/4503	---M--	200	added ('OK')	text/html	etag:%224ace3bd0-1197-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/x2058.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/x2058.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:18	3022/3022	---M--	200	added ('OK')	text/html	etag:%224aea8fc0-bce-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/gfdl.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/gfdl.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:19	3184/3184	---M--	200	added ('OK')	text/html	etag:%224aea8fb4-c70-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/gfdl-0.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/gfdl-0.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:19	6989/6989	---M--	200	added ('OK')	text/html	etag:%224aea8fb5-1b4d-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/gfdl-1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/gfdl-1.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:20	2706/2706	---M--	200	added ('OK')	text/html	etag:%224aea8fb7-a92-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/gfdl-2.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/gfdl-2.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:20	4027/4027	---M--	200	added ('OK')	text/html	etag:%224aea8fb8-fbb-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/gfdl-3.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/gfdl-3.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:21	7376/7376	---M--	200	added ('OK')	text/html	etag:%224aea8fb9-1cd0-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/gfdl-4.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/gfdl-4.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:22	3284/3284	---M--	200	added ('OK')	text/html	etag:%224aea8fba-cd4-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/gfdl-5.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/gfdl-5.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:22	2643/2643	---M--	200	added ('OK')	text/html	etag:%224aea8fbb-a53-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/gfdl-6.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/gfdl-6.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:23	2942/2942	---M--	200	added ('OK')	text/html	etag:%224aea8fbc-b7e-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/gfdl-7.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/gfdl-7.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:23	2979/2979	---M--	200	added ('OK')	text/html	etag:%224aea8fbd-ba3-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/gfdl-8.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/gfdl-8.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:24	2399/2399	---M--	200	added ('OK')	text/html	etag:%224aea8fbe-95f-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/gfdl-9.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/gfdl-9.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
06:51:24	2907/2907	---M--	200	added ('OK')	text/html	etag:%224aea8fb6-b5b-3f557ddc88d80%22	http://tldp.org/LDP/Pocket-Linux-Guide/html/gfdl-10.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/Pocket-Linux-Guide/html/gfdl-10.html	(from http://tldp.org/LDP/Pocket-Linux-Guide/html/index.html)
